# Time(a.u.)  Energy(a.u.)  mu_x(a.u.)  mu_y(a.u.)  mu_z(a.u.)
6.6544000000E+02 -9.2211021782E+01 -2.5768519244E-04 -2.5768519238E-04 9.1209190132E-01
6.6548000000E+02 -9.2211021782E+01 -2.5548790607E-04 -2.5548790601E-04 9.1203552143E-01
6.6552000000E+02 -9.2211021783E+01 -2.5195808936E-04 -2.5195808930E-04 9.1198148598E-01
6.6556000000E+02 -9.2211021783E+01 -2.4664952198E-04 -2.4664952192E-04 9.1193037929E-01
6.6560000000E+02 -9.2211021784E+01 -2.3950433413E-04 -2.3950433408E-04 9.1188235662E-01
6.6564000000E+02 -9.2211021784E+01 -2.3085662082E-04 -2.3085662076E-04 9.1183716451E-01
6.6568000000E+02 -9.2211021784E+01 -2.2133275551E-04 -2.2133275545E-04 9.1179426234E-01
6.6572000000E+02 -9.2211021785E+01 -2.1167900937E-04 -2.1167900931E-04 9.1175300158E-01
6.6576000000E+02 -9.2211021786E+01 -2.0256684375E-04 -2.0256684369E-04 9.1171280676E-01
6.6580000000E+02 -9.2211021787E+01 -1.9443081112E-04 -1.9443081107E-04 9.1167330751E-01
6.6584000000E+02 -9.2211021788E+01 -1.8738232915E-04 -1.8738232910E-04 9.1163439247E-01
6.6588000000E+02 -9.2211021789E+01 -1.8121857230E-04 -1.8121857225E-04 9.1159618428E-01
6.6592000000E+02 -9.2211021790E+01 -1.7551691788E-04 -1.7551691783E-04 9.1155896014E-01
6.6596000000E+02 -9.2211021791E+01 -1.6978065381E-04 -1.6978065376E-04 9.1152305682E-01
6.6600000000E+02 -9.2211021792E+01 -1.6358841681E-04 -1.6358841677E-04 9.1148879686E-01
6.6604000000E+02 -9.2211021792E+01 -1.5670177954E-04 -1.5670177950E-04 9.1145645737E-01
6.6608000000E+02 -9.2211021793E+01 -1.4910143352E-04 -1.4910143348E-04 9.1142628045E-01
6.6612000000E+02 -9.2211021795E+01 -1.4094703614E-04 -1.4094703610E-04 9.1139850426E-01
6.6616000000E+02 -9.2211021796E+01 -1.3248093351E-04 -1.3248093347E-04 9.1137338429E-01
6.6620000000E+02 -9.2211021796E+01 -1.2391356391E-04 -1.2391356387E-04 9.1135117931E-01
6.6624000000E+02 -9.2211021797E+01 -1.1533287923E-04 -1.1533287920E-04 9.1133209378E-01
6.6628000000E+02 -9.2211021797E+01 -1.0667036480E-04 -1.0667036476E-04 9.1131619124E-01
6.6632000000E+02 -9.2211021798E+01 -9.7735605974E-05 -9.7735605940E-05 9.1130331232E-01
6.6636000000E+02 -9.2211021799E+01 -8.8306766874E-05 -8.8306766842E-05 9.1129303746E-01
6.6640000000E+02 -9.2211021800E+01 -7.8244008562E-05 -7.8244008531E-05 9.1128472482E-01
6.6644000000E+02 -9.2211021800E+01 -6.7583602677E-05 -6.7583602647E-05 9.1127763040E-01
6.6648000000E+02 -9.2211021801E+01 -5.6575527518E-05 -5.6575527490E-05 9.1127108700E-01
6.6652000000E+02 -9.2211021801E+01 -4.5645254537E-05 -4.5645254510E-05 9.1126469341E-01
6.6656000000E+02 -9.2211021801E+01 -3.5285596300E-05 -3.5285596274E-05 9.1125845379E-01
6.6660000000E+02 -9.2211021801E+01 -2.5908785321E-05 -2.5908785296E-05 9.1125281582E-01
6.6664000000E+02 -9.2211021801E+01 -1.7704395038E-05 -1.7704395015E-05 9.1124858369E-01
6.6668000000E+02 -9.2211021801E+01 -1.0549986695E-05 -1.0549986673E-05 9.1124671961E-01
6.6672000000E+02 -9.2211021802E+01 -4.0075750281E-06 -4.0075750065E-06 9.1124808401E-01
6.6676000000E+02 -9.2211021802E+01 2.5859649150E-06 2.5859649354E-06 9.1125318742E-01
6.6680000000E+02 -9.2211021802E+01 9.9550627698E-06 9.9550627890E-06 9.1126202727E-01
6.6684000000E+02 -9.2211021802E+01 1.8692160842E-05 1.8692160861E-05 9.1127406032E-01
6.6688000000E+02 -9.2211021802E+01 2.9089797533E-05 2.9089797550E-05 9.1128832216E-01
6.6692000000E+02 -9.2211021802E+01 4.1047500254E-05 4.1047500270E-05 9.1130366103E-01
6.6696000000E+02 -9.2211021802E+01 5.4082547220E-05 5.4082547235E-05 9.1131901913E-01
6.6700000000E+02 -9.2211021803E+01 6.7444199029E-05 6.7444199043E-05 9.1133368038E-01
6.6704000000E+02 -9.2211021803E+01 8.0301193207E-05 8.0301193221E-05 9.1134741511E-01
6.6708000000E+02 -9.2211021803E+01 9.1951057159E-05 9.1951057172E-05 9.1136048440E-01
6.6712000000E+02 -9.2211021803E+01 1.0199350518E-04 1.0199350519E-04 9.1137351035E-01
6.6716000000E+02 -9.2211021803E+01 1.1042072601E-04 1.1042072602E-04 9.1138725822E-01
6.6720000000E+02 -9.2211021804E+01 1.1760155099E-04 1.1760155100E-04 9.1140240057E-01
6.6724000000E+02 -9.2211021804E+01 1.2416704103E-04 1.2416704104E-04 9.1141933422E-01
6.6728000000E+02 -9.2211021805E+01 1.3083280600E-04 1.3083280600E-04 9.1143809876E-01
6.6732000000E+02 -9.2211021805E+01 1.3821017027E-04 1.3821017027E-04 9.1145840938E-01
6.6736000000E+02 -9.2211021806E+01 1.4665934322E-04 1.4665934322E-04 9.1147977870E-01
6.6740000000E+02 -9.2211021807E+01 1.5622310758E-04 1.5622310758E-04 9.1150167575E-01
6.6744000000E+02 -9.2211021807E+01 1.6665402631E-04 1.6665402631E-04 9.1152366306E-01
6.6748000000E+02 -9.2211021808E+01 1.7751982670E-04 1.7751982670E-04 9.1154546765E-01
6.6752000000E+02 -9.2211021809E+01 1.8834917247E-04 1.8834917248E-04 9.1156697032E-01
6.6756000000E+02 -9.2211021809E+01 1.9877018549E-04 1.9877018550E-04 9.1158813151E-01
6.6760000000E+02 -9.2211021810E+01 2.0859946439E-04 2.0859946440E-04 9.1160889547E-01
6.6764000000E+02 -9.2211021810E+01 2.1785778492E-04 2.1785778492E-04 9.1162912213E-01
6.6768000000E+02 -9.2211021811E+01 2.2671391236E-04 2.2671391236E-04 9.1164858204E-01
6.6772000000E+02 -9.2211021812E+01 2.3538174074E-04 2.3538174074E-04 9.1166702253E-01
6.6776000000E+02 -9.2211021813E+01 2.4401064439E-04 2.4401064439E-04 9.1168428074E-01
6.6780000000E+02 -9.2211021813E+01 2.5260988315E-04 2.5260988315E-04 9.1170039620E-01
6.6784000000E+02 -9.2211021814E+01 2.6103502984E-04 2.6103502984E-04 9.1171566988E-01
6.6788000000E+02 -9.2211021814E+01 2.6904207219E-04 2.6904207219E-04 9.1173063221E-01
6.6792000000E+02 -9.2211021815E+01 2.7639053144E-04 2.7639053144E-04 9.1174591471E-01
6.6796000000E+02 -9.2211021815E+01 2.8295874644E-04 2.8295874644E-04 9.1176205647E-01
6.6800000000E+02 -9.2211021816E+01 2.8882854715E-04 2.8882854715E-04 9.1177930584E-01
6.6804000000E+02 -9.2211021816E+01 2.9430507763E-04 2.9430507762E-04 9.1179748654E-01
6.6808000000E+02 -9.2211021816E+01 2.9985802084E-04 2.9985802083E-04 9.1181598294E-01
6.6812000000E+02 -9.2211021817E+01 3.0599648021E-04 3.0599648020E-04 9.1183386326E-01
6.6816000000E+02 -9.2211021817E+01 3.1311292038E-04 3.1311292037E-04 9.1185011510E-01
6.6820000000E+02 -9.2211021817E+01 3.2134423557E-04 3.2134423556E-04 9.1186392819E-01
6.6824000000E+02 -9.2211021817E+01 3.3049575633E-04 3.3049575633E-04 9.1187493968E-01
6.6828000000E+02 -9.2211021817E+01 3.4005703448E-04 3.4005703447E-04 9.1188336371E-01
6.6832000000E+02 -9.2211021817E+01 3.4931143939E-04 3.4931143938E-04 9.1188996047E-01
6.6836000000E+02 -9.2211021817E+01 3.5751304090E-04 3.5751304089E-04 9.1189584773E-01
6.6840000000E+02 -9.2211021817E+01 3.6408275662E-04 3.6408275661E-04 9.1190220737E-01
6.6844000000E+02 -9.2211021817E+01 3.6876810403E-04 3.6876810402E-04 9.1190997250E-01
6.6848000000E+02 -9.2211021817E+01 3.7171976850E-04 3.7171976849E-04 9.1191958757E-01
6.6852000000E+02 -9.2211021817E+01 3.7346120297E-04 3.7346120296E-04 9.1193091187E-01
6.6856000000E+02 -9.2211021817E+01 3.7475789728E-04 3.7475789727E-04 9.1194329226E-01
6.6860000000E+02 -9.2211021817E+01 3.7642175863E-04 3.7642175862E-04 9.1195577905E-01
6.6864000000E+02 -9.2211021817E+01 3.7910462958E-04 3.7910462956E-04 9.1196741621E-01
6.6868000000E+02 -9.2211021818E+01 3.8313779192E-04 3.8313779191E-04 9.1197751631E-01
6.6872000000E+02 -9.2211021818E+01 3.8846057477E-04 3.8846057476E-04 9.1198583956E-01
6.6876000000E+02 -9.2211021818E+01 3.9465509348E-04 3.9465509347E-04 9.1199262952E-01
6.6880000000E+02 -9.2211021818E+01 4.0107357551E-04 4.0107357549E-04 9.1199850600E-01
6.6884000000E+02 -9.2211021818E+01 4.0701882481E-04 4.0701882480E-04 9.1200426003E-01
6.6888000000E+02 -9.2211021818E+01 4.1192475776E-04 4.1192475774E-04 9.1201062420E-01
6.6892000000E+02 -9.2211021818E+01 4.1548639077E-04 4.1548639076E-04 9.1201809362E-01
6.6896000000E+02 -9.2211021818E+01 4.1770601377E-04 4.1770601376E-04 9.1202684971E-01
6.6900000000E+02 -9.2211021818E+01 4.1884886514E-04 4.1884886512E-04 9.1203679992E-01
6.6904000000E+02 -9.2211021819E+01 4.1932905646E-04 4.1932905645E-04 9.1204770470E-01
6.6908000000E+02 -9.2211021819E+01 4.1956633383E-04 4.1956633382E-04 9.1205933457E-01
6.6912000000E+02 -9.2211021818E+01 4.1986061395E-04 4.1986061394E-04 9.1207159314E-01
6.6916000000E+02 -9.2211021818E+01 4.2032255456E-04 4.2032255454E-04 9.1208455963E-01
6.6920000000E+02 -9.2211021818E+01 4.2087792378E-04 4.2087792376E-04 9.1209843831E-01
6.6924000000E+02 -9.2211021818E+01 4.2133811096E-04 4.2133811094E-04 9.1211344047E-01
6.6928000000E+02 -9.2211021818E+01 4.2150710239E-04 4.2150710238E-04 9.1212965235E-01
6.6932000000E+02 -9.2211021818E+01 4.2128373258E-04 4.2128373257E-04 9.1214694905E-01
6.6936000000E+02 -9.2211021817E+01 4.2072063552E-04 4.2072063550E-04 9.1216499822E-01
6.6940000000E+02 -9.2211021816E+01 4.2001706139E-04 4.2001706138E-04 9.1218336273E-01
6.6944000000E+02 -9.2211021815E+01 4.1944631421E-04 4.1944631419E-04 9.1220167178E-01
6.6948000000E+02 -9.2211021814E+01 4.1924215771E-04 4.1924215770E-04 9.1221980034E-01
6.6952000000E+02 -9.2211021813E+01 4.1948424572E-04 4.1948424571E-04 9.1223798710E-01
6.6956000000E+02 -9.2211021812E+01 4.2002508113E-04 4.2002508111E-04 9.1225683804E-01
6.6960000000E+02 -9.2211021811E+01 4.2048908855E-04 4.2048908854E-04 9.1227719956E-01
6.6964000000E+02 -9.2211021809E+01 4.2035165608E-04 4.2035165607E-04 9.1229993029E-01
6.6968000000E+02 -9.2211021808E+01 4.1907960398E-04 4.1907960397E-04 9.1232563910E-01
6.6972000000E+02 -9.2211021806E+01 4.1629295432E-04 4.1629295430E-04 9.1235447345E-01
6.6976000000E+02 -9.2211021803E+01 4.1189823978E-04 4.1189823977E-04 9.1238603141E-01
6.6980000000E+02 -9.2211021801E+01 4.0614939291E-04 4.0614939290E-04 9.1241943442E-01
6.6984000000E+02 -9.2211021799E+01 3.9961217893E-04 3.9961217891E-04 9.1245354726E-01
6.6988000000E+02 -9.2211021797E+01 3.9303637792E-04 3.9303637791E-04 9.1248728425E-01
6.6992000000E+02 -9.2211021795E+01 3.8716795507E-04 3.8716795505E-04 9.1251991050E-01
6.6996000000E+02 -9.2211021792E+01 3.8255263916E-04 3.8255263914E-04 9.1255124667E-01
6.7000000000E+02 -9.2211021789E+01 3.7938659182E-04 3.7938659180E-04 9.1258171349E-01
6.7004000000E+02 -9.2211021786E+01 3.7745760658E-04 3.7745760656E-04 9.1261220167E-01
6.7008000000E+02 -9.2211021783E+01 3.7619496254E-04 3.7619496253E-04 9.1264380616E-01
6.7012000000E+02 -9.2211021781E+01 3.7481511377E-04 3.7481511375E-04 9.1267750545E-01
6.7016000000E+02 -9.2211021779E+01 3.7252301963E-04 3.7252301962E-04 9.1271388195E-01
6.7020000000E+02 -9.2211021776E+01 3.6871326474E-04 3.6871326472E-04 9.1275296475E-01
6.7024000000E+02 -9.2211021774E+01 3.6311579981E-04 3.6311579980E-04 9.1279423643E-01
6.7028000000E+02 -9.2211021771E+01 3.5584784467E-04 3.5584784465E-04 9.1283679342E-01
6.7032000000E+02 -9.2211021769E+01 3.4736109952E-04 3.4736109951E-04 9.1287960313E-01
6.7036000000E+02 -9.2211021766E+01 3.3830355142E-04 3.3830355141E-04 9.1292177436E-01
6.7040000000E+02 -9.2211021764E+01 3.2933882295E-04 3.2933882294E-04 9.1296275868E-01
6.7044000000E+02 -9.2211021762E+01 3.2097627436E-04 3.2097627435E-04 9.1300242804E-01
6.7048000000E+02 -9.2211021761E+01 3.1345920896E-04 3.1345920894E-04 9.1304101762E-01
6.7052000000E+02 -9.2211021760E+01 3.0673877856E-04 3.0673877855E-04 9.1307896705E-01
6.7056000000E+02 -9.2211021758E+01 3.0053397566E-04 3.0053397565E-04 9.1311672385E-01
6.7060000000E+02 -9.2211021757E+01 2.9445201153E-04 2.9445201151E-04 9.1315457922E-01
6.7064000000E+02 -9.2211021757E+01 2.8812644473E-04 2.8812644472E-04 9.1319258856E-01
6.7068000000E+02 -9.2211021756E+01 2.8132762951E-04 2.8132762949E-04 9.1323059385E-01
6.7072000000E+02 -9.2211021756E+01 2.7401183160E-04 2.7401183159E-04 9.1326832595E-01
6.7076000000E+02 -9.2211021756E+01 2.6629752554E-04 2.6629752553E-04 9.1330553624E-01
6.7080000000E+02 -9.2211021756E+01 2.5838252759E-04 2.5838252758E-04 9.1334209877E-01
6.7084000000E+02 -9.2211021756E+01 2.5043548670E-04 2.5043548669E-04 9.1337803857E-01
6.7088000000E+02 -9.2211021757E+01 2.4250341737E-04 2.4250341736E-04 9.1341347352E-01
6.7092000000E+02 -9.2211021758E+01 2.3447083529E-04 2.3447083527E-04 9.1344849353E-01
6.7096000000E+02 -9.2211021759E+01 2.2608774383E-04 2.2608774382E-04 9.1348302817E-01
6.7100000000E+02 -9.2211021760E+01 2.1705929379E-04 2.1705929378E-04 9.1351676207E-01
6.7104000000E+02 -9.2211021762E+01 2.0716750750E-04 2.0716750749E-04 9.1354914232E-01
6.7108000000E+02 -9.2211021763E+01 1.9638254322E-04 1.9638254321E-04 9.1357948911E-01
6.7112000000E+02 -9.2211021765E+01 1.8492208020E-04 1.8492208019E-04 9.1360718138E-01
6.7116000000E+02 -9.2211021767E+01 1.7323252977E-04 1.7323252976E-04 9.1363185817E-01
6.7120000000E+02 -9.2211021769E+01 1.6189036577E-04 1.6189036576E-04 9.1365356425E-01
6.7124000000E+02 -9.2211021771E+01 1.5144820291E-04 1.5144820290E-04 9.1367278238E-01
6.7128000000E+02 -9.2211021773E+01 1.4226987548E-04 1.4226987546E-04 9.1369032877E-01
6.7132000000E+02 -9.2211021775E+01 1.3440516692E-04 1.3440516691E-04 9.1370713350E-01
6.7136000000E+02 -9.2211021777E+01 1.2754553762E-04 1.2754553761E-04 9.1372396731E-01
6.7140000000E+02 -9.2211021779E+01 1.2107960857E-04 1.2107960856E-04 9.1374119767E-01
6.7144000000E+02 -9.2211021781E+01 1.1423791439E-04 1.1423791438E-04 9.1375865167E-01
6.7148000000E+02 -9.2211021783E+01 1.0628937685E-04 1.0628937684E-04 9.1377563267E-01
6.7152000000E+02 -9.2211021786E+01 9.6735402868E-05 9.6735402857E-05 9.1379109101E-01
6.7156000000E+02 -9.2211021788E+01 8.5446715225E-05 8.5446715214E-05 9.1380390114E-01
6.7160000000E+02 -9.2211021790E+01 7.2703475826E-05 7.2703475814E-05 9.1381316470E-01
6.7164000000E+02 -9.2211021792E+01 5.9126517378E-05 5.9126517366E-05 9.1381845057E-01
6.7168000000E+02 -9.2211021794E+01 4.5518509793E-05 4.5518509782E-05 9.1381990278E-01
6.7172000000E+02 -9.2211021796E+01 3.2659435063E-05 3.2659435052E-05 9.1381818801E-01
6.7176000000E+02 -9.2211021798E+01 2.1113254185E-05 2.1113254173E-05 9.1381430300E-01
6.7180000000E+02 -9.2211021799E+01 1.1098492045E-05 1.1098492034E-05 9.1380930334E-01
6.7184000000E+02 -9.2211021801E+01 2.4560472263E-06 2.4560472149E-06 9.1380403570E-01
6.7188000000E+02 -9.2211021803E+01 -5.2811613486E-06 -5.2811613600E-06 9.1379894979E-01
6.7192000000E+02 -9.2211021805E+01 -1.2741364629E-05 -1.2741364641E-05 9.1379403737E-01
6.7196000000E+02 -9.2211021806E+01 -2.0535675773E-05 -2.0535675785E-05 9.1378890379E-01
6.7200000000E+02 -9.2211021808E+01 -2.9100934762E-05 -2.9100934774E-05 9.1378293670E-01
6.7204000000E+02 -9.2211021809E+01 -3.8607088655E-05 -3.8607088666E-05 9.1377551056E-01
6.7208000000E+02 -9.2211021810E+01 -4.8950732270E-05 -4.8950732282E-05 9.1376616095E-01
6.7212000000E+02 -9.2211021812E+01 -5.9829043508E-05 -5.9829043520E-05 9.1375468036E-01
6.7216000000E+02 -9.2211021813E+01 -7.0864007141E-05 -7.0864007153E-05 9.1374111922E-01
6.7220000000E+02 -9.2211021814E+01 -8.1733018874E-05 -8.1733018886E-05 9.1372570976E-01
6.7224000000E+02 -9.2211021815E+01 -9.2262708717E-05 -9.2262708729E-05 9.1370875526E-01
6.7228000000E+02 -9.2211021816E+01 -1.0245744661E-04 -1.0245744662E-04 9.1369053341E-01
6.7232000000E+02 -9.2211021817E+01 -1.1245741848E-04 -1.1245741849E-04 9.1367125061E-01
6.7236000000E+02 -9.2211021818E+01 -1.2244557739E-04 -1.2244557740E-04 9.1365105806E-01
6.7240000000E+02 -9.2211021820E+01 -1.3254015946E-04 -1.3254015947E-04 9.1363011257E-01
6.7244000000E+02 -9.2211021821E+01 -1.4271414401E-04 -1.4271414402E-04 9.1360864455E-01
6.7248000000E+02 -9.2211021821E+01 -1.5277353640E-04 -1.5277353641E-04 9.1358699203E-01
6.7252000000E+02 -9.2211021822E+01 -1.6240580567E-04 -1.6240580568E-04 9.1356557306E-01
6.7256000000E+02 -9.2211021822E+01 -1.7128498995E-04 -1.7128498996E-04 9.1354479504E-01
6.7260000000E+02 -9.2211021823E+01 -1.7919911879E-04 -1.7919911880E-04 9.1352492787E-01
6.7264000000E+02 -9.2211021823E+01 -1.8615572331E-04 -1.8615572332E-04 9.1350598783E-01
6.7268000000E+02 -9.2211021823E+01 -1.9242586799E-04 -1.9242586800E-04 9.1348768166E-01
6.7272000000E+02 -9.2211021824E+01 -1.9850523351E-04 -1.9850523353E-04 9.1346944416E-01
6.7276000000E+02 -9.2211021824E+01 -2.0499682611E-04 -2.0499682613E-04 9.1345057267E-01
6.7280000000E+02 -9.2211021824E+01 -2.1244571896E-04 -2.1244571898E-04 9.1343042691E-01
6.7284000000E+02 -9.2211021824E+01 -2.2117355072E-04 -2.2117355074E-04 9.1340863717E-01
6.7288000000E+02 -9.2211021824E+01 -2.3116352496E-04 -2.3116352498E-04 9.1338525516E-01
6.7292000000E+02 -9.2211021823E+01 -2.4203395638E-04 -2.4203395640E-04 9.1336079531E-01
6.7296000000E+02 -9.2211021823E+01 -2.5311347388E-04 -2.5311347389E-04 9.1333614558E-01
6.7300000000E+02 -9.2211021823E+01 -2.6360117833E-04 -2.6360117834E-04 9.1331236670E-01
6.7304000000E+02 -9.2211021822E+01 -2.7276937679E-04 -2.7276937681E-04 9.1329043361E-01
6.7308000000E+02 -9.2211021821E+01 -2.8015286628E-04 -2.8015286629E-04 9.1327099227E-01
6.7312000000E+02 -9.2211021820E+01 -2.8567144388E-04 -2.8567144390E-04 9.1325420130E-01
6.7316000000E+02 -9.2211021819E+01 -2.8965077032E-04 -2.8965077034E-04 9.1323970342E-01
6.7320000000E+02 -9.2211021817E+01 -2.9273552658E-04 -2.9273552659E-04 9.1322673292E-01
6.7324000000E+02 -9.2211021816E+01 -2.9571943809E-04 -2.9571943810E-04 9.1321432594E-01
6.7328000000E+02 -9.2211021815E+01 -2.9934009958E-04 -2.9934009959E-04 9.1320157150E-01
6.7332000000E+02 -9.2211021814E+01 -3.0409572868E-04 -3.0409572870E-04 9.1318783238E-01
6.7336000000E+02 -9.2211021812E+01 -3.1013342106E-04 -3.1013342107E-04 9.1317287805E-01
6.7340000000E+02 -9.2211021811E+01 -3.1723664957E-04 -3.1723664959E-04 9.1315690076E-01
6.7344000000E+02 -9.2211021809E+01 -3.2491039155E-04 -3.2491039157E-04 9.1314042248E-01
6.7348000000E+02 -9.2211021807E+01 -3.3253429917E-04 -3.3253429918E-04 9.1312413072E-01
6.7352000000E+02 -9.2211021805E+01 -3.3953609113E-04 -3.3953609115E-04 9.1310869744E-01
6.7356000000E+02 -9.2211021804E+01 -3.4553405857E-04 -3.4553405859E-04 9.1309463296E-01
6.7360000000E+02 -9.2211021802E+01 -3.5040978640E-04 -3.5040978642E-04 9.1308220825E-01
6.7364000000E+02 -9.2211021801E+01 -3.5429566547E-04 -3.5429566549E-04 9.1307145238E-01
6.7368000000E+02 -9.2211021799E+01 -3.5748890085E-04 -3.5748890087E-04 9.1306220679E-01
6.7372000000E+02 -9.2211021798E+01 -3.6032594058E-04 -3.6032594060E-04 9.1305420320E-01
6.7376000000E+02 -9.2211021796E+01 -3.6306172766E-04 -3.6306172768E-04 9.1304713159E-01
6.7380000000E+02 -9.2211021794E+01 -3.6579394088E-04 -3.6579394090E-04 9.1304067723E-01
6.7384000000E+02 -9.2211021793E+01 -3.6845519962E-04 -3.6845519964E-04 9.1303452505E-01
6.7388000000E+02 -9.2211021792E+01 -3.7087194301E-04 -3.7087194303E-04 9.1302834752E-01
6.7392000000E+02 -9.2211021791E+01 -3.7286542871E-04 -3.7286542873E-04 9.1302180060E-01
6.7396000000E+02 -9.2211021790E+01 -3.7435569816E-04 -3.7435569818E-04 9.1301454868E-01
6.7400000000E+02 -9.2211021789E+01 -3.7542821924E-04 -3.7542821926E-04 9.1300632428E-01
6.7404000000E+02 -9.2211021788E+01 -3.7633563268E-04 -3.7633563270E-04 9.1299700893E-01
6.7408000000E+02 -9.2211021787E+01 -3.7742945004E-04 -3.7742945006E-04 9.1298670551E-01
6.7412000000E+02 -9.2211021786E+01 -3.7904132094E-04 -3.7904132096E-04 9.1297576732E-01
6.7416000000E+02 -9.2211021786E+01 -3.8135239768E-04 -3.8135239771E-04 9.1296475802E-01
6.7420000000E+02 -9.2211021786E+01 -3.8429595557E-04 -3.8429595559E-04 9.1295433792E-01
6.7424000000E+02 -9.2211021785E+01 -3.8753023826E-04 -3.8753023829E-04 9.1294509787E-01
6.7428000000E+02 -9.2211021785E+01 -3.9049769745E-04 -3.9049769748E-04 9.1293738445E-01
6.7432000000E+02 -9.2211021785E+01 -3.9255970808E-04 -3.9255970811E-04 9.1293116904E-01
6.7436000000E+02 -9.2211021785E+01 -3.9317095190E-04 -3.9317095193E-04 9.1292600583E-01
6.7440000000E+02 -9.2211021785E+01 -3.9204296681E-04 -3.9204296683E-04 9.1292110011E-01
6.7444000000E+02 -9.2211021785E+01 -3.8924682223E-04 -3.8924682225E-04 9.1291547604E-01
6.7448000000E+02 -9.2211021785E+01 -3.8522082485E-04 -3.8522082487E-04 9.1290820222E-01
6.7452000000E+02 -9.2211021785E+01 -3.8067609013E-04 -3.8067609016E-04 9.1289861401E-01
6.7456000000E+02 -9.2211021785E+01 -3.7642274854E-04 -3.7642274857E-04 9.1288647101E-01
6.7460000000E+02 -9.2211021785E+01 -3.7316344596E-04 -3.7316344599E-04 9.1287200566E-01
6.7464000000E+02 -9.2211021786E+01 -3.7131131841E-04 -3.7131131844E-04 9.1285585056E-01
6.7468000000E+02 -9.2211021786E+01 -3.7088343235E-04 -3.7088343238E-04 9.1283886684E-01
6.7472000000E+02 -9.2211021786E+01 -3.7149948714E-04 -3.7149948717E-04 9.1282192356E-01
6.7476000000E+02 -9.2211021786E+01 -3.7248562096E-04 -3.7248562099E-04 9.1280568979E-01
6.7480000000E+02 -9.2211021786E+01 -3.7305334699E-04 -3.7305334702E-04 9.1279049380E-01
6.7484000000E+02 -9.2211021787E+01 -3.7250281186E-04 -3.7250281189E-04 9.1277628057E-01
6.7488000000E+02 -9.2211021787E+01 -3.7039380891E-04 -3.7039380894E-04 9.1276266850E-01
6.7492000000E+02 -9.2211021787E+01 -3.6663880024E-04 -3.6663880028E-04 9.1274907738E-01
6.7496000000E+02 -9.2211021787E+01 -3.6149610048E-04 -3.6149610052E-04 9.1273488318E-01
6.7500000000E+02 -9.2211021787E+01 -3.5547095123E-04 -3.5547095126E-04 9.1271955374E-01
6.7504000000E+02 -9.2211021788E+01 -3.4915847712E-04 -3.4915847715E-04 9.1270273331E-01
6.7508000000E+02 -9.2211021788E+01 -3.4307765144E-04 -3.4307765147E-04 9.1268426566E-01
6.7512000000E+02 -9.2211021788E+01 -3.3754516059E-04 -3.3754516062E-04 9.1266416771E-01
6.7516000000E+02 -9.2211021788E+01 -3.3262300526E-04 -3.3262300530E-04 9.1264257979E-01
6.7520000000E+02 -9.2211021789E+01 -3.2814893330E-04 -3.2814893334E-04 9.1261971992E-01
6.7524000000E+02 -9.2211021789E+01 -3.2383237698E-04 -3.2383237701E-04 9.1259585972E-01
6.7528000000E+02 -9.2211021789E+01 -3.1937881639E-04 -3.1937881642E-04 9.1257132279E-01
6.7532000000E+02 -9.2211021790E+01 -3.1459847436E-04 -3.1459847439E-04 9.1254649063E-01
6.7536000000E+02 -9.2211021790E+01 -3.0946286201E-04 -3.0946286205E-04 9.1252179394E-01
6.7540000000E+02 -9.2211021790E+01 -3.0409212179E-04 -3.0409212182E-04 9.1249767103E-01
